Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
827549.0,639.0,,,,,305.0,,,,32.0,
130387.0,639.0,,,,,405.0,,,,72.0,
827541.0,639.0,,,,,403.0,,,,30.0,
130375.0,639.0,,,,,303.0,,,,100.5,
518766.0,639.0,,,,,305.0,,,,43.4,
628409.0,639.0,,,,,303.0,,,,54.2,
827490.0,651.0,,,,,105.0,,,,13.0,
828168.0,652.0,,,,,205.0,,,,3.0,
828159.0,652.0,,,,,103.0,,,,4.0,
828177.0,652.0,,,,,303.0,,,,5.0,
518770.0,639.0,,,,,309.0,,,,47.3,
628416.0,639.0,,,,,310.0,,,,27.3,
518741.0,639.0,,,,,3.0,,,,44.0,
518780.0,639.0,,,,,409.0,,,,27.4,
628425.0,639.0,,,,,409.0,,,,26.3,
827491.0,651.0,,,,,106.0,,,,13.0,
130995.0,652.0,,,,,210.0,,,,9.6,
828194.0,652.0,,,,,410.0,,,,8.0,
828184.0,652.0,,,,,310.0,,,,2.0,
130984.0,652.0,,,,,106.0,,,,2.8,
828193.0,652.0,,,,,409.0,,,,4.0,
828169.0,652.0,,,,,206.0,,,,5.0,
828172.0,652.0,,,,,209.0,,,,5.0,
130957.0,651.0,,,,,309.0,,,,25.1,
130958.0,651.0,,,,,310.0,,,,18.6,
130967.0,651.0,,,,,409.0,,,,19.2,
130943.0,651.0,,,,,206.0,,,,26.8,
827513.0,651.0,,,,,310.0,,,,7.0,
827502.0,651.0,,,,,210.0,,,,12.0,
130947.0,651.0,,,,,210.0,,,,33.8,
827523.0,651.0,,,,,410.0,,,,9.0,
827522.0,651.0,,,,,409.0,,,,6.0,
827512.0,651.0,,,,,309.0,,,,10.0,
130976.0,651.0,,,,,3.0,,,,22.4,
602850.0,375.0,,,,,204.0,,,,12.0,
130991.0,652.0,,,,,206.0,,,,6.4,
131015.0,652.0,,,,,409.0,,,,4.3,
547560.0,365.0,,,,,405.0,,,,8.9,
605856.0,365.0,,,,,405.0,,,,8.3,
547562.0,365.0,,,,,405.0,,,,7.9,
605802.0,365.0,,,,,201.0,,,,9.9,
547506.0,365.0,,,,,201.0,,,,10.8,
742288.0,365.0,,,,,101.0,,,,6.4,
173634.0,365.0,,,,,102.0,,,,11.8,
173648.0,365.0,,,,,301.0,,,,12.3,
173683.0,365.0,,,,,302.0,,,,11.9,
173649.0,365.0,,,,,302.0,,,,12.5,
742354.0,365.0,,,,,405.0,,,,6.7,
174193.0,365.0,,,,,302.0,,,,11.1,
334055.0,365.0,,,,,407.0,,,,8.9,
669735.0,365.0,,,,,407.0,,,,7.4,
177321.0,365.0,,,,,208.0,,,,9.8,
177313.0,365.0,,,,,107.0,,,,9.8,
178447.0,365.0,,,,,107.0,,,,10.5,
179648.0,365.0,,,,,1.0,,,,10.1,
333938.0,365.0,,,,,1.0,,,,9.9,
169530.0,365.0,,,,,204.0,,,,11.1,
169471.0,365.0,,,,,204.0,,,,11.1,
518528.0,653.0,,,,,307.0,,,,48.8,
518500.0,653.0,,,,,2.0,,,,104.3,
518518.0,653.0,,,,,208.0,,,,98.8,
628979.0,655.0,,,,,208.0,,,,19.8,
827462.0,648.0,,,,,207.0,,,,75.0,
827451.0,648.0,,,,,307.0,,,,35.0,
628904.0,653.0,,,,,408.0,,,,105.7,
628903.0,653.0,,,,,407.0,,,,61.2,
628999.0,655.0,,,,,407.0,,,,11.3,
131298.0,659.0,,,,,404.0,,,,7.5,
827911.0,659.0,,,,,504.0,,,,10.0,
131284.0,659.0,,,,,211.0,,,,98.3,
131314.0,659.0,,,,,5.0,,,,28.4,
131288.0,659.0,,,,,304.0,,,,24.3,
827873.0,659.0,,,,,104.0,,,,50.0,
131270.0,659.0,,,,,104.0,,,,64.8,
827887.0,659.0,,,,,211.0,,,,71.0,
827880.0,659.0,,,,,204.0,,,,86.0,
643327.0,375.0,,,,,104.0,,,,15.5,
602767.0,375.0,,,,,304.0,,,,27.3,
212293.0,375.0,,,,,104.0,,,,25.8,
176526.0,375.0,,,,,211.0,,,,27.1,
336541.0,375.0,,,,,211.0,,,,21.3,
643383.0,375.0,,,,,304.0,,,,25.3,
827530.0,639.0,,,,,504.0,,,,42.0,
130372.0,639.0,,,,,211.0,,,,72.2,
518775.0,639.0,,,,,404.0,,,,28.4,
628420.0,639.0,,,,,404.0,,,,29.7,
628406.0,639.0,,,,,211.0,,,,34.7,
518761.0,639.0,,,,,211.0,,,,41.1,
131000.0,652.0,,,,,304.0,,,,4.2,
130982.0,652.0,,,,,104.0,,,,4.4,
828174.0,652.0,,,,,211.0,,,,4.0,
130996.0,652.0,,,,,211.0,,,,4.0,
828188.0,652.0,,,,,404.0,,,,5.0,
828160.0,652.0,,,,,104.0,,,,5.0,
130952.0,651.0,,,,,304.0,,,,18.4,
130890.0,650.0,,,,,201.0,,,,18.4,
130959.0,651.0,,,,,401.0,,,,22.6,
827888.0,659.0,,,,,301.0,,,,34.0,
131295.0,659.0,,,,,401.0,,,,12.5,
827908.0,659.0,,,,,501.0,,,,64.0,
827898.0,659.0,,,,,401.0,,,,23.0,
131305.0,659.0,,,,,501.0,,,,57.9,
131274.0,659.0,,,,,201.0,,,,27.0,
827877.0,659.0,,,,,201.0,,,,20.0,
175249.0,375.0,,,,,101.0,,,,28.2,
825987.0,375.0,,,,,501.0,,,,13.5,
175267.0,375.0,,,,,301.0,,,,32.9,
176527.0,375.0,,,,,301.0,,,,28.5,
643374.0,375.0,,,,,301.0,,,,22.2,
667285.0,375.0,,,,,501.0,,,,14.2,
667165.0,375.0,,,,,301.0,,,,18.1,
336490.0,375.0,,,,,101.0,,,,17.8,
130355.0,639.0,,,,,101.0,,,,117.7,
827543.0,639.0,,,,,401.0,,,,27.0,
827571.0,639.0,,,,,101.0,,,,50.0,
827553.0,639.0,,,,,301.0,,,,28.0,
518762.0,639.0,,,,,301.0,,,,38.9,
827514.0,651.0,,,,,401.0,,,,9.0,
131007.0,652.0,,,,,401.0,,,,3.8,
131017.0,652.0,,,,,501.0,,,,5.6,
828164.0,652.0,,,,,201.0,,,,4.0,
130949.0,651.0,,,,,301.0,,,,27.6,
827486.0,651.0,,,,,101.0,,,,10.0,
828166.0,652.0,,,,,203.0,,,,5.0,
130983.0,652.0,,,,,105.0,,,,2.4,
828189.0,652.0,,,,,405.0,,,,5.0,
828187.0,652.0,,,,,403.0,,,,6.0,
131009.0,652.0,,,,,403.0,,,,5.0,
130990.0,652.0,,,,,205.0,,,,3.8,
130951.0,651.0,,,,,303.0,,,,39.0,
130953.0,651.0,,,,,305.0,,,,14.2,
827495.0,651.0,,,,,203.0,,,,13.0,
827506.0,651.0,,,,,303.0,,,,14.0,
130961.0,651.0,,,,,403.0,,,,19.2,
130935.0,651.0,,,,,105.0,,,,35.3,
827508.0,651.0,,,,,305.0,,,,7.0,
151392.0,652.0,,,,,203.0,,,,4.8,
130981.0,652.0,,,,,103.0,,,,3.3,
131019.0,652.0,,,,,503.0,,,,9.3,
828197.0,652.0,,,,,503.0,,,,7.0,
168458.0,365.0,,,,,106.0,,,,13.0,
649981.0,365.0,,,,,306.0,,,,7.7,
605983.0,365.0,,,,,306.0,,,,9.5,
649909.0,365.0,,,,,106.0,,,,9.4,
168413.0,365.0,,,,,208.0,,,,14.7,
213773.0,365.0,,,,,208.0,,,,12.4,
334240.0,365.0,,,,,208.0,,,,9.2,
334330.0,365.0,,,,,408.0,,,,8.2,
170331.0,365.0,,,,,408.0,,,,9.7,
669955.0,365.0,,,,,408.0,,,,6.0,
334324.0,365.0,,,,,406.0,,,,8.5,
131016.0,652.0,,,,,410.0,,,,11.7,
151410.0,652.0,,,,,310.0,,,,2.8,
151428.0,652.0,,,,,3.0,,,,3.8,
131024.0,652.0,,,,,3.0,,,,3.9,
828162.0,652.0,,,,,106.0,,,,4.0,
130994.0,652.0,,,,,209.0,,,,8.1,
828183.0,652.0,,,,,309.0,,,,5.0,
151399.0,652.0,,,,,210.0,,,,8.9,
151398.0,652.0,,,,,209.0,,,,7.2,
151409.0,652.0,,,,,309.0,,,,4.0,
151419.0,652.0,,,,,409.0,,,,4.3,
151420.0,652.0,,,,,410.0,,,,9.0,
213810.0,365.0,,,,,501.0,,,,12.0,
649933.0,365.0,,,,,202.0,,,,7.8,
168418.0,365.0,,,,,301.0,,,,14.4,
649969.0,365.0,,,,,302.0,,,,7.2,
334312.0,365.0,,,,,402.0,,,,10.3,
549895.0,375.0,,,,,104.0,,,,14.1,
549897.0,375.0,,,,,104.0,,,,25.9,
412609.0,375.0,,,,,304.0,,,,23.2,
825901.0,375.0,,,,,304.0,,,,22.1,
741074.0,375.0,,,,,304.0,,,,15.7,
741029.0,375.0,,,,,104.0,,,,12.3,
825968.0,375.0,,,,,104.0,,,,21.8,
603006.0,375.0,,,,,301.0,,,,17.6,
667857.0,375.0,,,,,501.0,,,,9.2,
165917.0,375.0,,,,,102.0,,,,31.6,
165799.0,375.0,,,,,102.0,,,,33.6,
213589.0,375.0,,,,,201.0,,,,22.1,
131304.0,659.0,,,,,410.0,,,,58.8,
179283.0,375.0,,,,,1.0,,,,23.5,
338215.0,386.0,,,,,102.0,,,,29.9,
338230.0,386.0,,,,,302.0,,,,29.0,
602688.0,375.0,,,,,1.0,,,,13.6,
211391.0,375.0,,,,,2.0,,,,20.0,
549750.0,375.0,,,,,2.0,,,,24.7,
667143.0,375.0,,,,,208.0,,,,8.6,
175304.0,375.0,,,,,207.0,,,,28.1,
667137.0,375.0,,,,,207.0,,,,10.7,
212556.0,375.0,,,,,208.0,,,,17.0,
549804.0,375.0,,,,,208.0,,,,22.8,
826344.0,375.0,,,,,317.0,,,,21.2,
412783.0,375.0,,,,,318.0,,,,15.4,
170263.0,365.0,,,,,317.0,,,,9.9,
650015.0,365.0,,,,,317.0,,,,8.0,
168688.0,365.0,,,,,503.0,,,,9.6,
168670.0,365.0,,,,,317.0,,,,10.3,
334316.0,365.0,,,,,403.0,,,,9.2,
826003.0,375.0,,,,,203.0,,,,22.7,
412792.0,375.0,,,,,403.0,,,,20.3,
412795.0,375.0,,,,,404.0,,,,21.2,
216551.0,386.0,,,,,404.0,,,,32.9,
216552.0,386.0,,,,,404.0,,,,30.2,
216521.0,386.0,,,,,317.0,,,,33.6,
602720.0,375.0,,,,,107.0,,,,20.2,
825779.0,375.0,,,,,107.0,,,,23.4,
176061.0,375.0,,,,,208.0,,,,12.1,
412471.0,375.0,,,,,208.0,,,,15.3,
740936.0,375.0,,,,,208.0,,,,8.2,
743701.0,386.0,,,,,308.0,,,,28.0,
211760.0,375.0,,,,,201.0,,,,22.4,
171666.0,375.0,,,,,202.0,,,,27.1,
334058.0,365.0,,,,,408.0,,,,9.1,
669732.0,365.0,,,,,408.0,,,,7.5,
130934.0,651.0,,,,,104.0,,,,28.4,
827503.0,651.0,,,,,211.0,,,,12.0,
130989.0,652.0,,,,,204.0,,,,3.5,
828178.0,652.0,,,,,304.0,,,,5.0,
151430.0,652.0,,,,,5.0,,,,7.8,
151414.0,652.0,,,,,404.0,,,,4.5,
828156.0,652.0,,,,,5.0,,,,7.0,
151400.0,652.0,,,,,211.0,,,,3.7,
649984.0,365.0,,,,,307.0,,,,7.4,
213791.0,365.0,,,,,314.0,,,,11.6,
650005.0,365.0,,,,,314.0,,,,6.2,
213802.0,365.0,,,,,407.0,,,,11.5,
823547.0,365.0,,,,,407.0,,,,5.9,
667851.0,375.0,,,,,414.0,,,,5.9,
550047.0,375.0,,,,,207.0,,,,27.3,
550045.0,375.0,,,,,207.0,,,,16.2,
602988.0,375.0,,,,,207.0,,,,14.3,
131277.0,659.0,,,,,204.0,,,,86.4,
131308.0,659.0,,,,,504.0,,,,16.3,
827891.0,659.0,,,,,304.0,,,,26.0,
827869.0,659.0,,,,,5.0,,,,28.0,
827901.0,659.0,,,,,404.0,,,,4.0,
828102.0,661.0,,,,,504.0,,,,1.0,
131318.0,661.0,,,,,104.0,,,,10.2,
131154.0,655.0,,,,,404.0,,,,7.5,
827843.0,653.0,,,,,304.0,,,,51.0,
827825.0,653.0,,,,,104.0,,,,111.0,
828016.0,655.0,,,,,104.0,,,,22.0,
825696.0,375.0,,,,,406.0,,,,14.8,
628582.0,651.0,,,,,102.0,,,,18.5,
518841.0,651.0,,,,,102.0,,,,13.0,
130916.0,650.0,,,,,406.0,,,,15.2,
827494.0,651.0,,,,,202.0,,,,9.0,
827419.0,657.0,,,,,202.0,,,,23.0,
827893.0,659.0,,,,,306.0,,,,23.0,
131300.0,659.0,,,,,406.0,,,,21.1,
131286.0,659.0,,,,,302.0,,,,156.1,
827889.0,659.0,,,,,302.0,,,,105.0,
131290.0,659.0,,,,,306.0,,,,28.6,
827903.0,659.0,,,,,406.0,,,,17.0,
131275.0,659.0,,,,,202.0,,,,51.4,
827878.0,659.0,,,,,202.0,,,,31.0,
643375.0,375.0,,,,,302.0,,,,19.7,
825738.0,375.0,,,,,302.0,,,,16.9,
212309.0,375.0,,,,,302.0,,,,29.9,
176510.0,375.0,,,,,102.0,,,,22.4,
667063.0,375.0,,,,,102.0,,,,16.8,
130374.0,639.0,,,,,302.0,,,,105.2,
827563.0,639.0,,,,,202.0,,,,24.0,
827552.0,639.0,,,,,302.0,,,,38.0,
518745.0,639.0,,,,,102.0,,,,47.9,
628408.0,639.0,,,,,302.0,,,,45.4,
827509.0,651.0,,,,,306.0,,,,8.0,
131002.0,652.0,,,,,306.0,,,,4.0,
828180.0,652.0,,,,,306.0,,,,3.0,
827882.0,659.0,,,,,206.0,,,,13.0,
827896.0,659.0,,,,,309.0,,,,35.0,
131312.0,659.0,,,,,3.0,,,,43.8,
828028.0,655.0,,,,,209.0,,,,4.0,
131135.0,655.0,,,,,206.0,,,,3.9,
828154.0,652.0,,,,,3.0,,,,4.0,
518708.0,652.0,,,,,206.0,,,,5.0,
518701.0,652.0,,,,,106.0,,,,3.7,
629193.0,652.0,,,,,409.0,,,,4.1,
629194.0,652.0,,,,,410.0,,,,7.7,
629162.0,652.0,,,,,106.0,,,,3.9,
131320.0,661.0,,,,,106.0,,,,18.5,
643550.0,375.0,,,,,101.0,,,,23.3,
667520.0,375.0,,,,,101.0,,,,32.3,
165976.0,375.0,,,,,102.0,,,,32.7,
167569.0,375.0,,,,,102.0,,,,31.8,
165987.0,375.0,,,,,201.0,,,,27.6,
167580.0,375.0,,,,,201.0,,,,25.5,
550027.0,375.0,,,,,201.0,,,,17.0,
550029.0,375.0,,,,,201.0,,,,27.5,
605349.0,386.0,,,,,401.0,,,,30.5,
121687.0,386.0,,,,,402.0,,,,27.7,
549447.0,386.0,,,,,402.0,,,,29.5,
670901.0,386.0,,,,,102.0,,,,28.5,
671091.0,386.0,,,,,501.0,,,,27.4,
131160.0,655.0,,,,,410.0,,,,38.1,
131072.0,653.0,,,,,3.0,,,,120.1,
131168.0,655.0,,,,,3.0,,,,20.1,
828018.0,655.0,,,,,106.0,,,,26.0,
130980.0,652.0,,,,,102.0,,,,5.4,
828190.0,652.0,,,,,406.0,,,,5.0,
828165.0,652.0,,,,,202.0,,,,3.0,
827505.0,651.0,,,,,302.0,,,,11.0,
171616.0,375.0,,,,,407.0,,,,26.1,
131012.0,652.0,,,,,406.0,,,,4.9,
828158.0,652.0,,,,,102.0,,,,6.0,
151406.0,652.0,,,,,306.0,,,,3.4,
213770.0,365.0,,,,,205.0,,,,13.4,
823168.0,365.0,,,,,205.0,,,,6.1,
168410.0,365.0,,,,,205.0,,,,15.7,
650011.0,365.0,,,,,316.0,,,,6.7,
667617.0,375.0,,,,,205.0,,,,15.2,
550131.0,375.0,,,,,405.0,,,,25.1,
827871.0,659.0,,,,,102.0,,,,55.0,
131268.0,659.0,,,,,102.0,,,,58.3,
828046.0,655.0,,,,,406.0,,,,11.0,
131131.0,655.0,,,,,202.0,,,,16.5,
131035.0,653.0,,,,,202.0,,,,77.1,
827830.0,653.0,,,,,202.0,,,,55.0,
131060.0,653.0,,,,,406.0,,,,49.7,
131156.0,655.0,,,,,406.0,,,,12.2,
629165.0,652.0,,,,,202.0,,,,3.2,
643598.0,375.0,,,,,205.0,,,,14.9,
667616.0,375.0,,,,,205.0,,,,25.5,
166003.0,375.0,,,,,305.0,,,,24.9,
167596.0,375.0,,,,,305.0,,,,22.0,
165944.0,375.0,,,,,305.0,,,,23.8,
828023.0,655.0,,,,,204.0,,,,30.0,
131133.0,655.0,,,,,204.0,,,,31.4,
131037.0,653.0,,,,,204.0,,,,136.8,
131068.0,653.0,,,,,504.0,,,,23.6,
151404.0,652.0,,,,,304.0,,,,4.1,
131020.0,652.0,,,,,504.0,,,,7.5,
828198.0,652.0,,,,,504.0,,,,7.0,
518737.0,652.0,,,,,504.0,,,,7.2,
629167.0,652.0,,,,,204.0,,,,4.1,
518706.0,652.0,,,,,204.0,,,,4.0,
629160.0,652.0,,,,,104.0,,,,4.8,
165922.0,375.0,,,,,107.0,,,,28.9,
550083.0,375.0,,,,,307.0,,,,24.4,
828348.0,653.0,,,,,5.0,,,,43.0,
828353.0,655.0,,,,,5.0,,,,10.0,
131164.0,655.0,,,,,504.0,,,,5.4,
827863.0,653.0,,,,,504.0,,,,15.0,
828044.0,655.0,,,,,404.0,,,,3.0,
827853.0,653.0,,,,,404.0,,,,18.0,
131458.0,648.0,,,,,5.0,,,,50.5,
131421.0,648.0,,,,,204.0,,,,153.2,
131452.0,648.0,,,,,504.0,,,,21.0,
151574.0,655.0,,,,,5.0,,,,12.5,
151478.0,653.0,,,,,5.0,,,,67.9,
151448.0,653.0,,,,,211.0,,,,185.8,
151544.0,655.0,,,,,211.0,,,,41.2,
333941.0,365.0,,,,,2.0,,,,9.5,
178423.0,365.0,,,,,307.0,,,,15.0,
178517.0,365.0,,,,,407.0,,,,9.4,
669796.0,365.0,,,,,208.0,,,,5.7,
213971.0,365.0,,,,,317.0,,,,8.9,
669928.0,365.0,,,,,317.0,,,,6.0,
170222.0,365.0,,,,,503.0,,,,9.7,
170340.0,365.0,,,,,503.0,,,,9.3,
213989.0,365.0,,,,,503.0,,,,7.6,
170322.0,365.0,,,,,317.0,,,,10.2,
170204.0,365.0,,,,,317.0,,,,10.6,
334315.0,365.0,,,,,403.0,,,,8.3,
334189.0,365.0,,,,,103.0,,,,10.0,
649902.0,365.0,,,,,103.0,,,,9.8,
669601.0,365.0,,,,,103.0,,,,7.5,
669943.0,365.0,,,,,404.0,,,,6.5,
168645.0,365.0,,,,,204.0,,,,12.4,
334190.0,365.0,,,,,103.0,,,,10.4,
669600.0,365.0,,,,,103.0,,,,10.0,
334319.0,365.0,,,,,404.0,,,,9.6,
650030.0,365.0,,,,,404.0,,,,8.1,
669944.0,365.0,,,,,404.0,,,,8.4,
170309.0,365.0,,,,,304.0,,,,10.3,
213958.0,365.0,,,,,304.0,,,,9.0,
827441.0,648.0,,,,,407.0,,,,38.0,
827835.0,653.0,,,,,207.0,,,,101.0,
827856.0,653.0,,,,,407.0,,,,54.0,
178489.0,365.0,,,,,107.0,,,,11.2,
179728.0,642.0,,,,,407.0,,,,14.3,
179824.0,641.0,,,,,407.0,,,,0.1,
179762.0,642.0,,,,,2.0,,,,22.8,
179745.0,642.0,,,,,107.0,,,,35.5,
669712.0,365.0,,,,,101.0,,,,5.9,
211980.0,365.0,,,,,402.0,,,,9.1,
518596.0,655.0,,,,,2.0,,,,21.3,
518539.0,653.0,,,,,408.0,,,,133.6,
518613.0,655.0,,,,,207.0,,,,36.6,
518517.0,653.0,,,,,207.0,,,,137.4,
518614.0,655.0,,,,,208.0,,,,22.5,
628971.0,655.0,,,,,107.0,,,,40.7,
628875.0,653.0,,,,,107.0,,,,225.0,
628882.0,653.0,,,,,207.0,,,,119.3,
628978.0,655.0,,,,,207.0,,,,27.6,
211772.0,375.0,,,,,302.0,,,,23.9,
172119.0,375.0,,,,,302.0,,,,25.5,
172104.0,375.0,,,,,102.0,,,,17.9,
412557.0,375.0,,,,,102.0,,,,14.6,
412553.0,375.0,,,,,101.0,,,,19.5,
172125.0,375.0,,,,,405.0,,,,18.5,
412602.0,375.0,,,,,302.0,,,,18.1,
741067.0,375.0,,,,,302.0,,,,21.8,
412037.0,386.0,,,,,102.0,,,,33.2,
221797.0,386.0,,,,,102.0,,,,33.4,
221886.0,386.0,,,,,302.0,,,,29.8,
221821.0,386.0,,,,,202.0,,,,29.5,
221824.0,386.0,,,,,202.0,,,,29.3,
173721.0,365.0,,,,,402.0,,,,10.8,
173757.0,365.0,,,,,405.0,,,,10.2,
823389.0,365.0,,,,,405.0,,,,6.7,
742301.0,365.0,,,,,201.0,,,,9.6,
669949.0,365.0,,,,,406.0,,,,6.1,
172237.0,375.0,,,,,503504.0,,,,8.9,
412651.0,375.0,,,,,503504.0,,,,12.5,
602924.0,375.0,,,,,503504.0,,,,12.0,
825859.0,375.0,,,,,503504.0,,,,15.5,
213594.0,375.0,,,,,206.0,,,,21.4,
602985.0,375.0,,,,,206.0,,,,14.8,
165815.0,375.0,,,,,206.0,,,,26.3,
165933.0,375.0,,,,,206.0,,,,25.3,
131269.0,659.0,,,,,103.0,,,,84.1,
131307.0,659.0,,,,,503.0,,,,16.2,
827910.0,659.0,,,,,503.0,,,,19.0,
131271.0,659.0,,,,,105.0,,,,138.6,
827872.0,659.0,,,,,103.0,,,,71.0,
131299.0,659.0,,,,,405.0,,,,16.2,
131163.0,655.0,,,,,503.0,,,,11.1,
131057.0,653.0,,,,,403.0,,,,38.8,
131036.0,653.0,,,,,203.0,,,,155.7,
828045.0,655.0,,,,,405.0,,,,9.0,
131067.0,653.0,,,,,503.0,,,,28.0,
828053.0,655.0,,,,,503.0,,,,6.0,
827862.0,653.0,,,,,503.0,,,,22.0,
151405.0,652.0,,,,,305.0,,,,4.0,
518705.0,652.0,,,,,203.0,,,,5.3,
518707.0,652.0,,,,,205.0,,,,3.1,
518728.0,652.0,,,,,405.0,,,,6.0,
629197.0,652.0,,,,,503.0,,,,7.7,
518698.0,652.0,,,,,103.0,,,,4.2,
827504.0,651.0,,,,,301.0,,,,10.0,
828157.0,652.0,,,,,101.0,,,,8.0,
828195.0,652.0,,,,,501.0,,,,5.0,
151421.0,652.0,,,,,501.0,,,,5.7,
213765.0,365.0,,,,,112.0,,,,12.9,
605929.0,365.0,,,,,112.0,,,,8.3,
823189.0,365.0,,,,,112.0,,,,6.3,
168429.0,365.0,,,,,312.0,,,,12.6,
605965.0,365.0,,,,,212.0,,,,8.1,
168401.0,365.0,,,,,108.0,,,,15.3,
827870.0,659.0,,,,,101.0,,,,24.0,
131285.0,659.0,,,,,301.0,,,,46.8,
131267.0,659.0,,,,,101.0,,,,30.1,
131333.0,661.0,,,,,301.0,,,,6.6,
131315.0,661.0,,,,,101.0,,,,6.3,
827829.0,653.0,,,,,201.0,,,,29.0,
828020.0,655.0,,,,,201.0,,,,3.0,
131034.0,653.0,,,,,201.0,,,,42.7,
131055.0,653.0,,,,,401.0,,,,47.4,
151383.0,652.0,,,,,101.0,,,,8.6,
130997.0,652.0,,,,,301.0,,,,3.1,
130979.0,652.0,,,,,101.0,,,,9.9,
518734.0,652.0,,,,,501.0,,,,5.0,
629164.0,652.0,,,,,201.0,,,,3.1,
518696.0,652.0,,,,,101.0,,,,10.5,
643571.0,375.0,,,,,108.0,,,,20.2,
336755.0,375.0,,,,,112.0,,,,16.9,
667586.0,375.0,,,,,112.0,,,,24.3,
518646.0,661.0,,,,,4.0,,,,4.0,
167681.0,375.0,,,,,413.0,,,,19.3,
167563.0,375.0,,,,,413.0,,,,19.9,
667843.0,375.0,,,,,413.0,,,,13.1,
221860.0,386.0,,,,,208.0,,,,33.3,
221906.0,386.0,,,,,401.0,,,,33.9,
743675.0,386.0,,,,,206.0,,,,30.5,
221846.0,386.0,,,,,206.0,,,,33.4,
221859.0,386.0,,,,,208.0,,,,33.7,
827072.0,386.0,,,,,208.0,,,,36.1,
827145.0,386.0,,,,,4.0,,,,34.5,
823330.0,365.0,,,,,4.0,,,,5.7,
173142.0,365.0,,,,,401.0,,,,9.8,
212081.0,365.0,,,,,401.0,,,,10.0,
338170.0,386.0,,,,,4.0,,,,32.4,
827074.0,386.0,,,,,206.0,,,,35.2,
827050.0,386.0,,,,,105106107.0,,,,32.1,
605659.0,365.0,,,,,4.0,,,,7.9,
211423.0,365.0,,,,,4.0,,,,8.2,
410935.0,365.0,,,,,408.0,,,,7.0,
173768.0,365.0,,,,,105106107.0,,,,10.9,
410962.0,365.0,,,,,105106107.0,,,,8.2,
605888.0,365.0,,,,,105106107.0,,,,7.7,
823356.0,365.0,,,,,105106107.0,,,,7.2,
742388.0,365.0,,,,,105106107.0,,,,8.8,
605816.0,365.0,,,,,206.0,,,,7.0,
742316.0,365.0,,,,,206.0,,,,8.3,
167622.0,375.0,,,,,413.0,,,,19.1,
667047.0,375.0,,,,,4.0,,,,10.0,
549958.0,375.0,,,,,408.0,,,,13.7,
669918.0,365.0,,,,,313.0,,,,6.5,
549380.0,386.0,,,,,208.0,,,,32.5,
122143.0,386.0,,,,,401.0,,,,27.6,
670918.0,386.0,,,,,401.0,,,,31.0,
518838.0,651.0,,,,,4.0,,,,11.1,
629011.0,661.0,,,,,4.0,,,,2.6,
651031.0,386.0,,,,,309.0,,,,30.6,
338299.0,386.0,,,,,409.0,,,,31.8,
166027.0,375.0,,,,,411.0,,,,19.8,
167620.0,375.0,,,,,411.0,,,,19.6,
176590.0,375.0,,,,,502.0,,,,17.4,
667467.0,375.0,,,,,410.0,,,,6.0,
669905.0,365.0,,,,,309.0,,,,7.7,
649991.0,365.0,,,,,309.0,,,,7.9,
170243.0,365.0,,,,,209.0,,,,10.0,
649997.0,365.0,,,,,311.0,,,,7.8,
547751.0,365.0,,,,,409.0,,,,7.9,
669912.0,365.0,,,,,311.0,,,,6.7,
122137.0,386.0,,,,,210.0,,,,28.4,
670924.0,386.0,,,,,210.0,,,,30.9,
171606.0,375.0,,,,,210.0,,,,25.3,
518879.0,651.0,,,,,502.0,,,,12.7,
628620.0,651.0,,,,,502.0,,,,19.1,
827909.0,659.0,,,,,502.0,,,,45.0,
828196.0,652.0,,,,,502.0,,,,8.0,
827515.0,651.0,,,,,402.0,,,,7.0,
828186.0,652.0,,,,,402.0,,,,4.0,
131018.0,652.0,,,,,502.0,,,,8.7,
168426.0,365.0,,,,,309.0,,,,13.5,
213786.0,365.0,,,,,309.0,,,,11.8,
823198.0,365.0,,,,,109.0,,,,6.2,
823559.0,365.0,,,,,411.0,,,,5.6,
649998.0,365.0,,,,,311.0,,,,6.8,
165850.0,375.0,,,,,411.0,,,,23.2,
165968.0,375.0,,,,,411.0,,,,20.8,
629161.0,652.0,,,,,105.0,,,,3.4,
629168.0,652.0,,,,,205.0,,,,3.1,
518736.0,652.0,,,,,503.0,,,,9.8,
629166.0,652.0,,,,,203.0,,,,4.9,
828065.0,661.0,,,,,105.0,,,,7.0,
165992.0,375.0,,,,,206.0,,,,26.2,
165945.0,375.0,,,,,306.0,,,,26.5,
165827.0,375.0,,,,,306.0,,,,28.8,
550080.0,375.0,,,,,306.0,,,,25.8,
670883.0,386.0,,,,,208.0,,,,28.7,
605326.0,386.0,,,,,208.0,,,,30.0,
121693.0,386.0,,,,,408.0,,,,27.6,
131029.0,653.0,,,,,103.0,,,,115.8,
131125.0,655.0,,,,,103.0,,,,34.5,
131031.0,653.0,,,,,105.0,,,,159.6,
828015.0,655.0,,,,,103.0,,,,31.0,
151440.0,653.0,,,,,203.0,,,,191.4,
151536.0,655.0,,,,,203.0,,,,40.2,
151451.0,653.0,,,,,303.0,,,,276.0,
799824.0,647.0,,,,,203.0,,,,1.6,
315668.0,647.0,,,,,403.0,,,,1.9,
130742.0,647.0,,,,,203.0,,,,3.0,
