name,measure,measureInfo,geoTypeName,geoJoinId,geoPlaceName,timePeriod,start_date,dataValue,message
,,,,401.0,,,,9.0,
,,,,401.0,,,,3.8,
,,,,501.0,,,,5.6,
,,,,201.0,,,,4.0,
,,,,301.0,,,,27.6,
,,,,101.0,,,,10.0,
,,,,203.0,,,,5.0,
,,,,105.0,,,,2.4,
,,,,405.0,,,,5.0,
,,,,403.0,,,,6.0,
,,,,403.0,,,,5.0,
,,,,205.0,,,,3.8,
,,,,303.0,,,,39.0,
,,,,305.0,,,,14.2,
,,,,203.0,,,,13.0,
,,,,303.0,,,,14.0,
,,,,403.0,,,,19.2,
,,,,105.0,,,,35.3,
,,,,305.0,,,,7.0,
,,,,203.0,,,,4.8,
,,,,103.0,,,,3.3,
,,,,503.0,,,,9.3,
,,,,503.0,,,,7.0,
,,,,106.0,,,,13.0,
,,,,306.0,,,,7.7,
,,,,306.0,,,,9.5,
,,,,106.0,,,,9.4,
,,,,208.0,,,,14.7,
,,,,208.0,,,,12.4,
,,,,208.0,,,,9.2,
,,,,408.0,,,,8.2,
,,,,408.0,,,,9.7,
,,,,408.0,,,,6.0,
,,,,406.0,,,,8.5,
,,,,410.0,,,,11.7,
,,,,310.0,,,,2.8,
,,,,3.0,,,,3.8,
,,,,3.0,,,,3.9,
,,,,106.0,,,,4.0,
,,,,209.0,,,,8.1,
,,,,309.0,,,,5.0,
,,,,210.0,,,,8.9,
,,,,209.0,,,,7.2,
,,,,309.0,,,,4.0,
,,,,409.0,,,,4.3,
,,,,410.0,,,,9.0,
,,,,501.0,,,,12.0,
,,,,202.0,,,,7.8,
,,,,301.0,,,,14.4,
,,,,302.0,,,,7.2,
,,,,402.0,,,,10.3,
,,,,104.0,,,,14.1,
,,,,104.0,,,,25.9,
,,,,304.0,,,,23.2,
,,,,304.0,,,,22.1,
,,,,304.0,,,,15.7,
,,,,104.0,,,,12.3,
,,,,104.0,,,,21.8,
,,,,301.0,,,,17.6,
,,,,501.0,,,,9.2,
,,,,102.0,,,,31.6,
,,,,102.0,,,,33.6,
,,,,201.0,,,,22.1,
,,,,410.0,,,,53.39999999999999,
,,,,1.0,,,,23.5,
,,,,102.0,,,,29.9,
,,,,302.0,,,,29.0,
,,,,1.0,,,,13.6,
,,,,2.0,,,,20.0,
,,,,2.0,,,,24.7,
,,,,208.0,,,,8.6,
,,,,207.0,,,,28.1,
,,,,207.0,,,,10.7,
,,,,208.0,,,,17.0,
,,,,208.0,,,,22.8,
,,,,317.0,,,,21.2,
,,,,318.0,,,,15.4,
,,,,317.0,,,,9.9,
,,,,317.0,,,,8.0,
,,,,503.0,,,,9.6,
,,,,317.0,,,,10.3,
,,,,403.0,,,,9.2,
,,,,203.0,,,,22.7,
,,,,403.0,,,,20.3,
,,,,404.0,,,,21.2,
,,,,404.0,,,,32.9,
,,,,404.0,,,,30.2,
,,,,317.0,,,,33.6,
,,,,107.0,,,,20.2,
,,,,107.0,,,,23.4,
,,,,208.0,,,,12.1,
,,,,208.0,,,,15.3,
,,,,208.0,,,,8.2,
,,,,308.0,,,,28.0,
,,,,201.0,,,,22.4,
,,,,202.0,,,,27.1,
,,,,408.0,,,,9.1,
,,,,408.0,,,,7.5,
,,,,104.0,,,,28.4,
,,,,211.0,,,,12.0,
,,,,204.0,,,,3.5,
,,,,304.0,,,,5.0,
,,,,5.0,,,,7.8,
,,,,404.0,,,,4.5,
,,,,5.0,,,,7.0,
,,,,211.0,,,,3.7,
,,,,307.0,,,,7.4,
,,,,314.0,,,,11.6,
,,,,314.0,,,,6.2,
,,,,407.0,,,,11.5,
,,,,407.0,,,,5.9,
,,,,414.0,,,,5.9,
,,,,207.0,,,,27.3,
,,,,207.0,,,,16.2,
,,,,207.0,,,,14.3,
,,,,204.0,,,,53.39999999999999,
,,,,504.0,,,,16.3,
,,,,304.0,,,,26.0,
,,,,5.0,,,,28.0,
,,,,404.0,,,,4.0,
,,,,504.0,,,,1.0,
,,,,104.0,,,,10.2,
,,,,404.0,,,,7.5,
,,,,304.0,,,,51.0,
,,,,104.0,,,,53.39999999999999,
,,,,104.0,,,,22.0,
,,,,406.0,,,,14.8,
,,,,102.0,,,,18.5,
,,,,102.0,,,,13.0,
,,,,406.0,,,,15.2,
,,,,202.0,,,,9.0,
,,,,202.0,,,,23.0,
,,,,306.0,,,,23.0,
,,,,406.0,,,,21.1,
,,,,302.0,,,,53.39999999999999,
,,,,302.0,,,,53.39999999999999,
,,,,306.0,,,,28.6,
,,,,406.0,,,,17.0,
,,,,202.0,,,,51.4,
,,,,202.0,,,,31.0,
,,,,302.0,,,,19.7,
,,,,302.0,,,,16.9,
,,,,302.0,,,,29.9,
,,,,102.0,,,,22.4,
,,,,102.0,,,,16.8,
,,,,302.0,,,,53.39999999999999,
,,,,202.0,,,,24.0,
,,,,302.0,,,,38.0,
,,,,102.0,,,,47.9,
,,,,302.0,,,,45.4,
,,,,306.0,,,,8.0,
,,,,306.0,,,,4.0,
,,,,306.0,,,,3.0,
,,,,206.0,,,,13.0,
,,,,309.0,,,,35.0,
,,,,3.0,,,,43.8,
,,,,209.0,,,,4.0,
,,,,206.0,,,,3.9,
,,,,3.0,,,,4.0,
,,,,206.0,,,,5.0,
,,,,106.0,,,,3.7,
,,,,409.0,,,,4.1,
,,,,410.0,,,,7.7,
,,,,106.0,,,,3.9,
,,,,106.0,,,,18.5,
,,,,101.0,,,,23.3,
,,,,101.0,,,,32.3,
,,,,102.0,,,,32.7,
,,,,102.0,,,,31.8,
,,,,201.0,,,,27.6,
,,,,201.0,,,,25.5,
,,,,201.0,,,,17.0,
,,,,201.0,,,,27.5,
,,,,401.0,,,,30.5,
,,,,402.0,,,,27.7,
,,,,402.0,,,,29.5,
,,,,102.0,,,,28.5,
,,,,501.0,,,,27.4,
,,,,410.0,,,,38.1,
,,,,3.0,,,,53.39999999999999,
,,,,3.0,,,,20.1,
,,,,106.0,,,,26.0,
,,,,102.0,,,,5.4,
,,,,406.0,,,,5.0,
,,,,202.0,,,,3.0,
,,,,302.0,,,,11.0,
,,,,407.0,,,,26.1,
,,,,406.0,,,,4.9,
,,,,102.0,,,,6.0,
,,,,306.0,,,,3.4,
,,,,205.0,,,,13.4,
,,,,205.0,,,,6.1,
,,,,205.0,,,,15.7,
,,,,316.0,,,,6.7,
,,,,205.0,,,,15.2,
,,,,405.0,,,,25.1,
,,,,102.0,,,,53.39999999999999,
,,,,102.0,,,,53.39999999999999,
,,,,406.0,,,,11.0,
,,,,202.0,,,,16.5,
,,,,202.0,,,,53.39999999999999,
,,,,202.0,,,,53.39999999999999,
,,,,406.0,,,,49.7,
,,,,406.0,,,,12.2,
,,,,202.0,,,,3.2,
,,,,205.0,,,,14.9,
,,,,205.0,,,,25.5,
,,,,305.0,,,,24.9,
,,,,305.0,,,,22.0,
,,,,305.0,,,,23.8,
,,,,204.0,,,,30.0,
,,,,204.0,,,,31.4,
,,,,204.0,,,,53.39999999999999,
,,,,504.0,,,,23.6,
,,,,304.0,,,,4.1,
,,,,504.0,,,,7.5,
,,,,504.0,,,,7.0,
,,,,504.0,,,,7.2,
,,,,204.0,,,,4.1,
,,,,204.0,,,,4.0,
,,,,104.0,,,,4.8,
,,,,107.0,,,,28.9,
,,,,307.0,,,,24.4,
,,,,5.0,,,,43.0,
,,,,5.0,,,,10.0,
,,,,504.0,,,,5.4,
,,,,504.0,,,,15.0,
,,,,404.0,,,,3.0,
,,,,404.0,,,,18.0,
,,,,5.0,,,,50.5,
,,,,204.0,,,,53.39999999999999,
,,,,504.0,,,,21.0,
,,,,5.0,,,,12.5,
,,,,5.0,,,,53.39999999999999,
,,,,211.0,,,,53.39999999999999,
,,,,211.0,,,,41.2,
,,,,2.0,,,,9.5,
,,,,307.0,,,,15.0,
,,,,407.0,,,,9.4,
,,,,208.0,,,,5.7,
,,,,317.0,,,,8.9,
,,,,317.0,,,,6.0,
,,,,503.0,,,,9.7,
,,,,503.0,,,,9.3,
,,,,503.0,,,,7.6,
,,,,317.0,,,,10.2,
,,,,317.0,,,,10.6,
,,,,403.0,,,,8.3,
,,,,103.0,,,,10.0,
,,,,103.0,,,,9.8,
,,,,103.0,,,,7.5,
,,,,404.0,,,,6.5,
,,,,204.0,,,,12.4,
,,,,103.0,,,,10.4,
,,,,103.0,,,,10.0,
,,,,404.0,,,,9.6,
,,,,404.0,,,,8.1,
,,,,404.0,,,,8.4,
,,,,304.0,,,,10.3,
,,,,304.0,,,,9.0,
,,,,407.0,,,,38.0,
,,,,207.0,,,,53.39999999999999,
,,,,407.0,,,,53.39999999999999,
,,,,107.0,,,,11.2,
,,,,407.0,,,,14.3,
,,,,407.0,,,,0.1,
,,,,2.0,,,,22.8,
,,,,107.0,,,,35.5,
,,,,101.0,,,,5.9,
,,,,402.0,,,,9.1,
,,,,2.0,,,,21.3,
,,,,408.0,,,,53.39999999999999,
,,,,207.0,,,,36.6,
,,,,207.0,,,,53.39999999999999,
,,,,208.0,,,,22.5,
,,,,107.0,,,,40.7,
,,,,107.0,,,,53.39999999999999,
,,,,207.0,,,,53.39999999999999,
,,,,207.0,,,,27.6,
,,,,302.0,,,,23.9,
,,,,302.0,,,,25.5,
,,,,102.0,,,,17.9,
,,,,102.0,,,,14.6,
,,,,101.0,,,,19.5,
,,,,405.0,,,,18.5,
,,,,302.0,,,,18.1,
,,,,302.0,,,,21.8,
,,,,102.0,,,,33.2,
,,,,102.0,,,,33.4,
,,,,302.0,,,,29.8,
,,,,202.0,,,,29.5,
,,,,202.0,,,,29.3,
,,,,402.0,,,,10.8,
,,,,405.0,,,,10.2,
,,,,405.0,,,,6.7,
,,,,201.0,,,,9.6,
,,,,406.0,,,,6.1,
,,,,707.0,,,,8.9,
,,,,707.0,,,,12.5,
,,,,707.0,,,,12.0,
,,,,707.0,,,,15.5,
,,,,206.0,,,,21.4,
,,,,206.0,,,,14.8,
,,,,206.0,,,,26.3,
,,,,206.0,,,,25.3,
,,,,103.0,,,,53.39999999999999,
,,,,503.0,,,,16.2,
,,,,503.0,,,,19.0,
,,,,105.0,,,,53.39999999999999,
,,,,103.0,,,,53.39999999999999,
,,,,405.0,,,,16.2,
,,,,503.0,,,,11.1,
,,,,403.0,,,,38.8,
,,,,203.0,,,,53.39999999999999,
,,,,405.0,,,,9.0,
,,,,503.0,,,,28.0,
,,,,503.0,,,,6.0,
,,,,503.0,,,,22.0,
,,,,305.0,,,,4.0,
,,,,203.0,,,,5.3,
,,,,205.0,,,,3.1,
,,,,405.0,,,,6.0,
,,,,503.0,,,,7.7,
,,,,103.0,,,,4.2,
,,,,301.0,,,,10.0,
,,,,101.0,,,,8.0,
,,,,501.0,,,,5.0,
,,,,501.0,,,,5.7,
,,,,112.0,,,,12.9,
,,,,112.0,,,,8.3,
,,,,112.0,,,,6.3,
,,,,312.0,,,,12.6,
,,,,212.0,,,,8.1,
,,,,108.0,,,,15.3,
,,,,101.0,,,,24.0,
,,,,301.0,,,,46.8,
,,,,101.0,,,,30.1,
,,,,301.0,,,,6.6,
,,,,101.0,,,,6.3,
,,,,201.0,,,,29.0,
,,,,201.0,,,,3.0,
,,,,201.0,,,,42.7,
,,,,401.0,,,,47.4,
,,,,101.0,,,,8.6,
,,,,301.0,,,,3.1,
,,,,101.0,,,,9.9,
,,,,501.0,,,,5.0,
,,,,201.0,,,,3.1,
,,,,101.0,,,,10.5,
,,,,108.0,,,,20.2,
,,,,112.0,,,,16.9,
,,,,112.0,,,,24.3,
,,,,4.0,,,,4.0,
,,,,413.0,,,,19.3,
,,,,413.0,,,,19.9,
,,,,413.0,,,,13.1,
,,,,208.0,,,,33.3,
,,,,401.0,,,,33.9,
,,,,206.0,,,,30.5,
,,,,206.0,,,,33.4,
,,,,208.0,,,,33.7,
,,,,208.0,,,,36.1,
,,,,4.0,,,,34.5,
,,,,4.0,,,,5.7,
,,,,401.0,,,,9.8,
,,,,401.0,,,,10.0,
,,,,4.0,,,,32.4,
,,,,206.0,,,,35.2,
,,,,707.0,,,,32.1,
,,,,4.0,,,,7.9,
,,,,4.0,,,,8.2,
,,,,408.0,,,,7.0,
,,,,707.0,,,,10.9,
,,,,707.0,,,,8.2,
,,,,707.0,,,,7.7,
,,,,707.0,,,,7.2,
,,,,707.0,,,,8.8,
,,,,206.0,,,,7.0,
,,,,206.0,,,,8.3,
,,,,413.0,,,,19.1,
,,,,4.0,,,,10.0,
,,,,408.0,,,,13.7,
,,,,313.0,,,,6.5,
,,,,208.0,,,,32.5,
,,,,401.0,,,,27.6,
,,,,401.0,,,,31.0,
,,,,4.0,,,,11.1,
,,,,4.0,,,,2.6,
,,,,309.0,,,,30.6,
,,,,409.0,,,,31.8,
,,,,411.0,,,,19.8,
,,,,411.0,,,,19.6,
,,,,502.0,,,,17.4,
,,,,410.0,,,,6.0,
,,,,309.0,,,,7.7,
,,,,309.0,,,,7.9,
,,,,209.0,,,,10.0,
,,,,311.0,,,,7.8,
,,,,409.0,,,,7.9,
,,,,311.0,,,,6.7,
,,,,210.0,,,,28.4,
,,,,210.0,,,,30.9,
,,,,210.0,,,,25.3,
,,,,502.0,,,,12.7,
,,,,502.0,,,,19.1,
,,,,502.0,,,,45.0,
,,,,502.0,,,,8.0,
,,,,402.0,,,,7.0,
,,,,402.0,,,,4.0,
,,,,502.0,,,,8.7,
,,,,309.0,,,,13.5,
,,,,309.0,,,,11.8,
,,,,109.0,,,,6.2,
,,,,411.0,,,,5.6,
,,,,311.0,,,,6.8,
,,,,411.0,,,,23.2,
,,,,411.0,,,,20.8,
,,,,105.0,,,,3.4,
,,,,205.0,,,,3.1,
,,,,503.0,,,,9.8,
,,,,203.0,,,,4.9,
,,,,105.0,,,,7.0,
,,,,206.0,,,,26.2,
,,,,306.0,,,,26.5,
,,,,306.0,,,,28.8,
,,,,306.0,,,,25.8,
,,,,208.0,,,,28.7,
,,,,208.0,,,,30.0,
,,,,408.0,,,,27.6,
,,,,103.0,,,,53.39999999999999,
,,,,103.0,,,,34.5,
,,,,105.0,,,,53.39999999999999,
,,,,103.0,,,,31.0,
,,,,203.0,,,,53.39999999999999,
,,,,203.0,,,,40.2,
,,,,303.0,,,,53.39999999999999,
,,,,203.0,,,,1.6,
,,,,403.0,,,,1.9,
,,,,203.0,,,,3.0,
,,,,105.0,,,,1.6,
,,,,305.0,,,,1.7,
,,,,103.0,,,,1.6,
,,,,105.0,,,,2.1,
,,,,205.0,,,,1.5,
,,,,403.0,,,,6.0,
,,,,410.0,,,,9.0,
,,,,310.0,,,,27.8,
,,,,401.0,,,,10.8,
,,,,501.0,,,,53.39999999999999,
,,,,501.0,,,,20.4,
,,,,501.0,,,,53.39999999999999,
,,,,301.0,,,,53.39999999999999,
,,,,101.0,,,,53.39999999999999,
,,,,101.0,,,,19.4,
,,,,501.0,,,,53.39999999999999,
,,,,401.0,,,,13.2,
,,,,501.0,,,,21.2,
,,,,301.0,,,,18.3,
,,,,301.0,,,,53.39999999999999,
,,,,401.0,,,,3.6,
,,,,501.0,,,,1.8,
,,,,501.0,,,,1.4,
,,,,101.0,,,,2.2,
,,,,301.0,,,,1.7,
,,,,501.0,,,,25.5,
,,,,201.0,,,,8.0,
,,,,201.0,,,,28.9,
,,,,101.0,,,,28.2,
,,,,501.0,,,,11.0,
,,,,110.0,,,,27.6,
,,,,112.0,,,,20.7,
,,,,212.0,,,,19.0,
,,,,211.0,,,,13.3,
,,,,211.0,,,,26.5,
,,,,111.0,,,,27.7,
,,,,111.0,,,,29.0,
,,,,111.0,,,,28.0,
,,,,111.0,,,,18.5,
,,,,402.0,,,,19.0,
,,,,502.0,,,,39.8,
,,,,402.0,,,,17.3,
,,,,402.0,,,,3.2,
,,,,402.0,,,,3.0,
,,,,502.0,,,,7.9,
,,,,502.0,,,,8.4,
,,,,211.0,,,,22.5,
,,,,111.0,,,,29.2,
,,,,211.0,,,,23.7,
,,,,211.0,,,,19.4,
,,,,411.0,,,,17.8,
,,,,411.0,,,,11.9,
,,,,411.0,,,,12.9,
,,,,409.0,,,,30.4,
,,,,502.0,,,,53.39999999999999,
,,,,502.0,,,,13.1,
,,,,502.0,,,,16.0,
,,,,502.0,,,,53.39999999999999,
,,,,502.0,,,,25.9,
,,,,211.0,,,,21.8,
,,,,211.0,,,,23.4,
,,,,209.0,,,,53.39999999999999,
,,,,202.0,,,,7.9,
,,,,101.0,,,,10.2,
,,,,302.0,,,,10.8,
,,,,107.0,,,,0.3,
,,,,308.0,,,,2.6,
,,,,408.0,,,,0.1,
,,,,2.0,,,,0.1,
,,,,407.0,,,,4.1,
,,,,308.0,,,,6.5,
,,,,1.0,,,,53.39999999999999,
,,,,107.0,,,,53.39999999999999,
,,,,307.0,,,,12.0,
,,,,308.0,,,,6.0,
,,,,1.0,,,,53.39999999999999,
,,,,207.0,,,,2.0,
,,,,308.0,,,,1.3,
,,,,408.0,,,,53.39999999999999,
,,,,107.0,,,,53.39999999999999,
,,,,407.0,,,,28.3,
,,,,1.0,,,,53.39999999999999,
,,,,407.0,,,,33.9,
,,,,407.0,,,,3.8,
,,,,2.0,,,,5.2,
,,,,308.0,,,,2.8,
,,,,308.0,,,,2.9,
,,,,1.0,,,,5.0,
,,,,408.0,,,,5.1,
,,,,307.0,,,,3.4,
,,,,410.0,,,,53.39999999999999,
,,,,106.0,,,,35.1,
,,,,206.0,,,,3.0,
,,,,409.0,,,,53.39999999999999,
,,,,309.0,,,,14.2,
,,,,310.0,,,,53.39999999999999,
,,,,106.0,,,,38.2,
,,,,210.0,,,,42.3,
,,,,309.0,,,,53.39999999999999,
,,,,309.0,,,,2.5,
,,,,3.0,,,,4.3,
,,,,309.0,,,,4.0,
,,,,309.0,,,,1.7,
,,,,310.0,,,,2.3,
,,,,310.0,,,,1.5,
,,,,106.0,,,,1.7,
,,,,410.0,,,,1.4,
,,,,210.0,,,,2.1,
,,,,210.0,,,,1.6,
,,,,206.0,,,,2.0,
,,,,301.0,,,,32.6,
,,,,302.0,,,,19.9,
,,,,206.0,,,,10.0,
,,,,209.0,,,,9.0,
,,,,410.0,,,,28.8,
,,,,209.0,,,,25.8,
,,,,106.0,,,,39.0,
,,,,503.0,,,,27.1,
,,,,205.0,,,,24.3,
,,,,205.0,,,,8.0,
,,,,405.0,,,,7.0,
,,,,503.0,,,,11.0,
,,,,103.0,,,,30.6,
,,,,208.0,,,,28.2,
,,,,707.0,,,,6.6,
,,,,707.0,,,,12.7,
,,,,707.0,,,,18.9,
,,,,707.0,,,,12.5,
,,,,707.0,,,,12.0,
,,,,103.0,,,,53.39999999999999,
,,,,303.0,,,,53.39999999999999,
,,,,203.0,,,,53.39999999999999,
,,,,405.0,,,,53.39999999999999,
,,,,308.0,,,,53.39999999999999,
,,,,104.0,,,,53.39999999999999,
,,,,403.0,,,,38.5,
,,,,104.0,,,,12.4,
,,,,104.0,,,,11.1,
,,,,405.0,,,,10.6,
,,,,106.0,,,,15.5,
,,,,106.0,,,,14.2,
,,,,406.0,,,,10.7,
,,,,406.0,,,,8.7,
,,,,405.0,,,,2.1,
,,,,103.0,,,,3.2,
,,,,503.0,,,,2.3,
,,,,405.0,,,,3.0,
,,,,404.0,,,,2.5,
,,,,404.0,,,,1.9,
,,,,104.0,,,,2.0,
,,,,204.0,,,,1.5,
,,,,207.0,,,,24.1,
,,,,211.0,,,,37.8,
,,,,404.0,,,,18.3,
,,,,104.0,,,,11.0,
,,,,204.0,,,,13.0,
,,,,204.0,,,,32.8,
,,,,304.0,,,,8.0,
,,,,5.0,,,,11.0,
,,,,207.0,,,,16.2,
,,,,207.0,,,,15.8,
,,,,407.0,,,,26.9,
,,,,407.0,,,,24.5,
,,,,307.0,,,,18.5,
,,,,307.0,,,,19.8,
,,,,304.0,,,,53.39999999999999,
,,,,211.0,,,,49.8,
,,,,5.0,,,,8.0,
,,,,104.0,,,,1.6,
,,,,204.0,,,,2.1,
,,,,504.0,,,,1.3,
,,,,504.0,,,,1.7,
,,,,304.0,,,,2.7,
,,,,5.0,,,,1.8,
,,,,5.0,,,,1.3,
,,,,104.0,,,,3.2,
,,,,305.0,,,,26.5,
,,,,305.0,,,,19.3,
,,,,305.0,,,,24.6,
,,,,405.0,,,,28.2,
,,,,105.0,,,,26.9,
,,,,102.0,,,,26.0,
,,,,306.0,,,,2.9,
,,,,102.0,,,,2.0,
,,,,306.0,,,,20.6,
,,,,406.0,,,,6.0,
,,,,202.0,,,,28.6,
,,,,406.0,,,,19.9,
,,,,102.0,,,,10.0,
,,,,305.0,,,,15.4,
,,,,405.0,,,,23.3,
,,,,405.0,,,,24.1,
,,,,305.0,,,,23.4,
,,,,305.0,,,,22.4,
,,,,207.0,,,,18.9,
,,,,207.0,,,,10.7,
,,,,207.0,,,,20.6,
,,,,207.0,,,,21.4,
,,,,207.0,,,,16.4,
,,,,302.0,,,,53.39999999999999,
,,,,306.0,,,,53.39999999999999,
,,,,406.0,,,,53.39999999999999,
,,,,205.0,,,,53.39999999999999,
,,,,105.0,,,,53.39999999999999,
,,,,306.0,,,,53.39999999999999,
,,,,212.0,,,,16.5,
,,,,209.0,,,,10.8,
,,,,209.0,,,,20.1,
,,,,401.0,,,,43.7,
,,,,101.0,,,,53.39999999999999,
,,,,501.0,,,,16.9,
,,,,108.0,,,,53.39999999999999,
,,,,312.0,,,,53.39999999999999,
,,,,410.0,,,,53.39999999999999,
,,,,312.0,,,,53.39999999999999,
,,,,210.0,,,,53.39999999999999,
,,,,501.0,,,,10.8,
,,,,501.0,,,,6.4,
,,,,201.0,,,,14.1,
,,,,108.0,,,,11.1,
,,,,101.0,,,,1.5,
,,,,201.0,,,,2.2,
,,,,301.0,,,,3.9,
,,,,209.0,,,,17.7,
,,,,401.0,,,,1.0,
,,,,101.0,,,,26.5,
,,,,301.0,,,,41.7,
,,,,401.0,,,,27.1,
,,,,401.0,,,,31.4,
,,,,101.0,,,,53.39999999999999,
,,,,201.0,,,,37.1,
,,,,707.0,,,,25.8,
,,,,301.0,,,,27.7,
,,,,212.0,,,,18.7,
,,,,410.0,,,,18.2,
,,,,3.0,,,,9.0,
,,,,501.0,,,,24.3,
,,,,301.0,,,,29.9,
,,,,201.0,,,,28.1,
,,,,201.0,,,,25.9,
,,,,106.0,,,,53.39999999999999,
,,,,401.0,,,,43.5,
,,,,401.0,,,,43.2,
,,,,210.0,,,,44.5,
,,,,202.0,,,,44.8,
,,,,502.0,,,,26.9,
,,,,101.0,,,,53.39999999999999,
,,,,106.0,,,,53.39999999999999,
,,,,402.0,,,,53.39999999999999,
,,,,501.0,,,,25.5,
,,,,3.0,,,,53.39999999999999,
,,,,301.0,,,,10.6,
,,,,403.0,,,,12.6,
,,,,707.0,,,,15.4,
,,,,707.0,,,,13.9,
,,,,206.0,,,,8.7,
,,,,206.0,,,,6.4,
,,,,409.0,,,,11.4,
,,,,409.0,,,,9.7,
,,,,201.0,,,,6.8,
,,,,309.0,,,,10.5,
,,,,310.0,,,,10.9,
,,,,206.0,,,,10.8,
,,,,206.0,,,,12.5,
,,,,206.0,,,,7.3,
,,,,3.0,,,,1.5,
,,,,206.0,,,,2.9,
,,,,410.0,,,,2.0,
,,,,210.0,,,,2.5,
,,,,310.0,,,,4.2,
,,,,106.0,,,,3.0,
,,,,310.0,,,,6.3,
,,,,210.0,,,,19.8,
,,,,206.0,,,,13.2,
,,,,3.0,,,,43.2,
,,,,209.0,,,,13.7,
,,,,309.0,,,,42.5,
,,,,409.0,,,,35.5,
,,,,206.0,,,,15.4,
,,,,106.0,,,,53.39999999999999,
,,,,210.0,,,,24.0,
,,,,209.0,,,,41.3,
,,,,206.0,,,,39.2,
,,,,210.0,,,,49.6,
,,,,210.0,,,,53.1,
,,,,106.0,,,,43.0,
,,,,310.0,,,,53.39999999999999,
,,,,3.0,,,,33.0,
,,,,410.0,,,,44.0,
,,,,304.0,,,,23.4,
,,,,304.0,,,,19.2,
,,,,303.0,,,,32.9,
,,,,403.0,,,,29.0,
,,,,403.0,,,,19.2,
,,,,403.0,,,,18.7,
,,,,407.0,,,,4.1,
,,,,408.0,,,,49.0,
,,,,2.0,,,,51.7,
,,,,207.0,,,,53.39999999999999,
,,,,307.0,,,,34.2,
,,,,308.0,,,,31.8,
,,,,307.0,,,,39.2,
,,,,407.0,,,,11.7,
,,,,103.0,,,,28.8,
,,,,103.0,,,,26.1,
,,,,317.0,,,,12.7,
,,,,405.0,,,,8.8,
,,,,101.0,,,,9.3,
,,,,302.0,,,,10.0,
,,,,302.0,,,,7.1,
,,,,402.0,,,,6.9,
,,,,102.0,,,,7.1,
,,,,405.0,,,,6.5,
,,,,107.0,,,,8.7,
,,,,407.0,,,,9.7,
,,,,407.0,,,,9.2,
,,,,307.0,,,,15.0,
,,,,307.0,,,,14.2,
,,,,308.0,,,,11.0,
,,,,308.0,,,,10.8,
,,,,203.0,,,,17.2,
,,,,203.0,,,,14.4,
,,,,204.0,,,,28.6,
,,,,407.0,,,,14.8,
,,,,308.0,,,,23.9,
,,,,208.0,,,,15.5,
,,,,408.0,,,,17.9,
,,,,207.0,,,,13.4,
,,,,1.0,,,,15.5,
,,,,308.0,,,,27.5,
,,,,317.0,,,,23.6,
,,,,503.0,,,,7.3,
,,,,403.0,,,,21.0,
,,,,403.0,,,,17.0,
,,,,404.0,,,,17.5,
,,,,404.0,,,,23.9,
,,,,317.0,,,,15.0,
,,,,317.0,,,,16.2,
,,,,203.0,,,,17.3,
,,,,203.0,,,,23.0,
,,,,203.0,,,,18.1,
,,,,103.0,,,,24.3,
,,,,1.0,,,,53.39999999999999,
,,,,2.0,,,,53.39999999999999,
,,,,308.0,,,,8.6,
,,,,207.0,,,,9.8,
,,,,208.0,,,,9.1,
,,,,208.0,,,,9.0,
,,,,208.0,,,,6.9,
,,,,408.0,,,,9.3,
,,,,407.0,,,,7.5,
,,,,307.0,,,,13.2,
,,,,308.0,,,,11.4,
,,,,308.0,,,,11.2,
,,,,207.0,,,,8.3,
,,,,207.0,,,,6.8,
,,,,208.0,,,,7.6,
,,,,305.0,,,,4.5,
,,,,203.0,,,,2.5,
,,,,303.0,,,,4.2,
,,,,203.0,,,,15.1,
,,,,305.0,,,,1.4,
,,,,205.0,,,,2.0,
,,,,103.0,,,,7.0,
,,,,405.0,,,,4.2,
,,,,203.0,,,,53.39999999999999,
,,,,405.0,,,,16.6,
,,,,303.0,,,,53.39999999999999,
,,,,305.0,,,,9.3,
,,,,105.0,,,,53.39999999999999,
,,,,205.0,,,,39.1,
,,,,303.0,,,,53.39999999999999,
,,,,305.0,,,,35.4,
,,,,103.0,,,,41.4,
,,,,105.0,,,,42.6,
,,,,205.0,,,,30.9,
,,,,205.0,,,,28.0,
,,,,405.0,,,,39.0,
,,,,405.0,,,,34.7,
,,,,503.0,,,,53.39999999999999,
,,,,203.0,,,,45.5,
,,,,405.0,,,,14.3,
,,,,503.0,,,,28.8,
,,,,103.0,,,,29.5,
,,,,403.0,,,,31.9,
,,,,203.0,,,,30.5,
,,,,211.0,,,,3.1,
,,,,204.0,,,,2.8,
,,,,504.0,,,,2.2,
,,,,404.0,,,,1.9,
,,,,5.0,,,,1.6,
,,,,205.0,,,,30.6,
,,,,205.0,,,,25.4,
,,,,211.0,,,,3.0,
,,,,211.0,,,,53.39999999999999,
,,,,204.0,,,,53.39999999999999,
,,,,5.0,,,,37.9,
,,,,304.0,,,,24.1,
,,,,404.0,,,,7.8,
,,,,304.0,,,,44.1,
,,,,204.0,,,,38.6,
,,,,504.0,,,,44.7,
,,,,5.0,,,,53.39999999999999,
,,,,304.0,,,,53.39999999999999,
,,,,409.0,,,,25.7,
,,,,409.0,,,,16.1,
,,,,409.0,,,,16.8,
,,,,205.0,,,,20.6,
,,,,5.0,,,,19.1,
,,,,207.0,,,,20.9,
,,,,204.0,,,,34.0,
